Jack Gunston (HAW), HAW,FWD, ,116,85,78,99,96,89,86,102,102,87,87,0,97,100,99,91,92,113,101,93,99,92,103,474800,474800,474800,473300,466100,466100,469500,465300,463900,468300,467900,467900,462700,464700,471500,473900,472000,476900,485000,491300,489600,484400,485100
Oliver Hanrahan (HAW), HAW,FWD, ,0,0,0,0,0,0,0,0,0,25,25,0,25,25,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Blake Hardwick (HAW), HAW,DEF, ,91,81,79,28,43,78,98,70,96,77,73,0,84,71,72,85,66,81,90,84,76,83,77,349300,349300,349300,368800,355900,329600,308800,324300,346900,371200,387100,387100,387200,384600,382300,381000,377800,379500,383000,393600,399000,399900,397400
Kurt Heatherley (HAW), HAW,DEF, ,0,0,0,0,0,0,0,0,0,55,55,0,55,55,56,55,55,55,55,55,53,55,55,235300,235300,235300,235300,235300,235300,235300,235300,235300,235300,235300,235300,245500,252900,258800,263200,266400,268200,269500,270500,270400,270300,270200
Ricky Henderson (HAW), HAW,MID, ,91,104,74,102,97,83,0,80,55,89,90,0,84,81,74,81,86,85,85,79,85,79,82,424600,424600,424600,432100,444000,449900,456700,456700,449900,425900,404700,404700,413000,415500,410200,405000,403400,407100,411600,411800,411900,409400,408900
Daniel Howe (HAW), HAW,MID, ,86,75,77,88,60,82,22,46,0,46,63,0,56,54,60,56,65,59,69,49,53,55,62,404100,404100,404100,403100,404600,399300,396200,363700,332900,332900,284000,284000,281100,282600,282300,282100,286800,289900,297900,296600,293000,284100,283400
Jarman Impey (HAW), HAW,FWD, ,59,77,50,74,74,53,58,65,84,61,67,0,64,61,77,72,75,60,72,65,70,60,75,335700,335700,335700,329600,333000,334400,335600,328800,318900,325300,336700,336700,331600,327900,329700,334600,344400,343900,343600,339000,340000,335300,336400
Changkuoth Jiath (HAW), HAW,FWD, ,0,0,0,0,0,0,0,0,0,21,20,0,21,21,20,21,21,20,21,21,20,21,21,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102500,102600,102700,102700,102700,102700,102700,102700,102700,102700,102700
Harry Jones (HAW), HAW,MID, ,0,0,0,0,0,0,0,0,0,24,25,0,24,24,25,24,24,25,24,24,25,24,24,120400,120400,120400,120400,120400,120400,120400,120400,120400,120400,120400,120400,120500,120600,120700,120800,120800,120800,120800,120800,120800,120800,120800
Will Langford (HAW), HAW,MID, FWD,0,0,39,0,0,55,0,23,0,50,45,0,45,45,44,41,44,43,41,44,48,44,43,369500,369500,369500,369500,369500,369500,369500,369500,322300,322300,266400,266400,257000,248000,241000,234100,228600,224100,220800,218400,218900,220600,221400
Mitch Lewis (HAW), HAW,FWD, ,0,0,0,0,0,0,0,0,39,39,39,0,39,39,39,39,39,39,39,39,39,39,39,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,142700,142700,156400,166500,173900,179200,183100,185900,188000,189500,190600,191500,192100
Kieran Lovell (HAW), HAW,MID, ,0,0,0,0,0,0,0,0,0,53,53,0,53,53,51,53,53,53,53,53,53,53,53,174800,174800,174800,174800,174800,174800,174800,174800,174800,174800,174800,174800,198600,216000,227800,236500,242800,248300,252400,255300,257400,259000,260200
Ben McEvoy (HAW), HAW,RUC, ,93,138,93,49,74,129,96,99,116,104,101,0,92,96,97,125,108,117,125,98,108,119,83,523300,523300,523300,529100,515300,476700,463000,473100,490600,497100,512500,512500,506900,499300,491900,501200,513400,531200,544300,549300,548900,546000,537200
Teia Miles (HAW), HAW,DEF, FWD,0,0,0,0,0,0,0,0,0,47,47,0,47,40,47,47,47,47,47,47,47,47,47,205600,205600,205600,205600,205600,205600,205600,205600,205600,205600,205600,205600,213100,215400,217100,218400,222500,225500,227600,229200,230400,231200,231800
David Mirra (HAW), HAW,DEF, ,0,0,0,77,54,71,0,0,89,73,73,0,73,73,73,73,77,73,73,73,73,72,73,102400,102400,102400,102400,102400,102400,165700,165700,165700,216500,296300,296300,314200,327300,336800,343700,350500,355500,359200,360100,360800,360900,361000
Tom Mitchell (HAW), HAW,MID, ,167,148,149,90,75,126,127,72,155,101,112,0,111,121,109,109,115,130,112,111,112,106,107,653500,653500,653500,687400,680000,642200,601900,587900,574900,578000,579500,579500,567900,568300,567400,565800,561900,568400,574600,577300,571300,564100,557100
Dylan Moore (HAW), HAW,MID, ,0,0,0,0,0,0,0,0,0,24,23,0,24,24,23,24,24,23,24,24,23,24,24,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117400,117500,117600,117600,117600,117600,117600,117600,117600,117600,117600
Harry Morrison (HAW), HAW,DEF, ,0,0,54,80,63,95,50,58,65,66,66,0,66,66,66,66,66,66,66,62,66,74,64,260600,260600,260600,260600,260600,280600,312700,322200,326200,315500,317900,317900,320500,322500,324000,325000,325800,326400,326800,325300,324200,327000,329900
Connor Nash (HAW), HAW,DEF, ,0,0,0,0,0,0,0,0,0,25,25,0,25,25,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Tim O'Brien (HAW), HAW,FWD, ,62,49,41,81,42,63,67,26,0,65,56,0,56,55,57,65,60,52,62,60,47,61,49,332300,332300,332300,311900,306500,299600,303300,299300,288400,288400,271000,271000,276900,276800,277200,281500,286800,288500,288400,288300,286100,283900,277500
Jaeger O'Meara (HAW), HAW,MID, ,82,63,104,145,56,79,106,45,0,86,86,0,96,79,86,96,86,81,86,95,80,75,75,315800,315800,315800,343200,392800,426600,438700,429300,416500,416500,396400,396400,409200,415400,419900,423200,428800,430600,427500,429200,430000,425600,413600
Jono O'Rourke (HAW), HAW,MID, ,0,0,0,0,0,0,0,0,0,56,53,0,53,53,53,52,53,57,53,50,53,53,53,212200,212200,212200,212200,212200,212200,212200,212200,212200,212200,212200,212200,227300,237000,244100,248900,252400,256600,260200,261500,260600,260000,260800
Marc Pittonet (HAW), HAW,RUC, ,0,0,0,0,0,0,0,0,0,39,39,0,39,39,39,39,39,39,39,46,33,39,39,129700,129700,129700,129700,129700,129700,129700,129700,129700,129700,129700,129700,147000,159600,168800,175500,180400,184000,186600,191700,192700,193400,190800
Paul Puopolo (HAW), HAW,FWD, ,67,42,81,74,0,0,0,0,40,56,53,0,82,55,55,70,68,51,69,63,60,58,62,376400,376400,376400,361200,354500,354500,354500,354500,354500,346000,306500,306500,309100,310600,312600,308700,311600,312000,311800,309400,311700,308500,305600
Cyril Rioli (HAW), HAW,FWD, ,63,47,66,45,0,0,0,0,0,65,59,0,66,56,50,59,62,59,56,54,56,58,62,317400,317400,317400,311700,300500,300500,300500,300500,300500,300500,293100,293100,298900,299100,295200,289300,287600,290400,291100,288100,284500,282800,285100
Jackson Ross (HAW), HAW,FWD, MID,0,0,0,0,0,0,0,0,0,24,23,0,24,24,23,24,24,23,24,24,23,24,24,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117400,117500,117600,117600,117600,117600,117600,117600,117600,117600,117600
Jarryd Roughead (HAW), HAW,FWD, ,47,97,67,86,64,64,112,89,77,73,71,0,80,74,79,95,84,81,80,91,82,82,81,475800,475800,475800,443600,438900,421000,405000,404200,413900,426400,404000,404000,395100,389000,388100,394200,403100,410400,409100,411300,413400,415800,413100
Ryan Schoenmakers (HAW), HAW,FWD, ,55,26,0,0,0,0,0,0,0,45,37,0,35,36,33,35,36,32,38,37,33,37,35,301400,301400,301400,301400,301400,301400,301400,301400,301400,301400,250100,250100,234900,219800,207000,197600,190700,185300,182600,181200,180600,179700,178100
Liam Shiels (HAW), HAW,MID, ,59,94,57,123,64,0,95,99,87,100,75,0,92,95,82,86,102,88,101,102,94,91,102,427300,427300,427300,407600,423200,421500,421500,435100,433200,441800,445900,445900,444900,441900,442900,440900,442600,446500,456000,462900,470600,471800,472700
James Sicily (HAW), HAW,DEF, FWD,125,61,0,110,123,0,145,110,77,118,92,0,115,120,95,145,116,92,129,103,96,92,96,402800,402800,402800,402800,429500,448700,448700,498000,532900,537500,514400,514400,520800,526400,531800,549100,560000,566600,564200,556700,553000,533900,516700
Isaac Smith (HAW), HAW,MID, ,98,115,75,90,73,143,90,49,107,95,96,0,84,87,81,101,89,103,90,89,92,87,99,465800,465800,465800,470800,472400,455000,471200,482200,478400,459200,459900,459900,458700,454300,444300,444600,445700,456300,459100,461200,457900,454100,455700
Ben Stratton (HAW), HAW,DEF, ,62,41,87,41,55,38,39,78,44,61,52,0,56,55,56,51,42,53,52,50,49,51,50,307900,307900,307900,311100,305000,307000,285400,268200,265300,265600,271400,271400,273700,272700,273700,272200,265300,259000,254800,255300,253900,252400,251300
Brendan Whitecross (HAW), HAW,FWD, ,0,0,0,0,0,0,77,58,0,65,73,0,63,58,56,65,63,61,62,65,63,63,70,316100,316100,316100,316100,316100,316100,316100,316100,316100,316100,321300,321300,324400,323600,315400,310300,308800,309900,309300,309800,311100,312500,315800
Dallas Willsmore (HAW), HAW,MID, ,0,0,0,0,0,0,0,0,0,36,39,0,36,36,36,36,36,36,36,36,36,36,33,158300,158300,158300,158300,158300,158300,158300,158300,158300,158300,158300,158300,165200,170300,172600,174200,175400,176300,177000,177500,177900,178100,177000
James Worpel (HAW), HAW,MID, ,0,0,0,0,0,64,33,0,32,43,43,0,43,43,43,43,40,43,43,40,43,49,43,117300,117300,117300,117300,117300,117300,117300,117300,117300,143300,164300,164300,177600,187300,194400,199600,202000,203800,205100,206100,206800,210000,213700
Oskar Baker (MEL), MEL,FWD, ,0,0,0,0,0,0,0,0,0,24,23,24,0,24,23,24,24,23,24,24,23,24,24,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117400,117400,117500,117600,117600,117600,117600,117600,117600,117600,117600,117600
Harley Balic (MEL), MEL,MID, FWD,0,0,0,0,0,0,0,0,0,58,52,58,0,58,58,58,52,58,58,58,58,63,58,252900,252900,252900,252900,252900,252900,252900,252900,252900,252900,252900,259700,259700,264600,271000,275600,276300,276800,277200,280100,282300,286100,288900
Angus Brayshaw (MEL), MEL,DEF, MID,0,0,0,79,68,78,100,69,105,84,74,90,0,89,86,88,88,108,84,98,83,63,73,316700,316700,316700,316700,316700,316700,333400,354500,369400,392100,410700,410600,410600,412900,419900,424100,426700,438400,445200,454700,450400,437900,417700
Tomas Bugg (MEL), MEL,FWD, ,0,28,86,74,0,0,0,0,0,52,48,53,0,51,54,56,46,44,52,59,42,46,44,334300,334300,334300,334300,330600,330600,330600,330600,330600,330600,323200,304400,304400,290200,282500,278200,272800,264400,256600,256600,255700,252400,243300
Lachlan Filipovic (MEL), MEL,RUC, ,0,0,0,0,0,0,0,0,0,25,25,25,0,25,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Bayley Fritsch (MEL), MEL,FWD, ,60,60,56,58,0,90,65,98,87,80,80,80,0,80,78,80,80,76,80,88,80,80,80,117300,117300,117300,164900,199600,199600,238000,269700,310100,338100,377000,382500,382500,386500,388500,390000,391100,391000,391000,394500,398900,402100,400800
Sam Frost (MEL), MEL,DEF, ,0,0,51,50,0,0,0,0,0,40,49,60,0,48,46,53,49,50,42,60,49,55,40,357700,357700,357700,357700,357700,357700,357700,357700,357700,357700,298800,284800,284800,278100,271800,264100,259000,257000,250600,250900,250700,256400,251600
Jeff Garlett (MEL), MEL,FWD, ,55,152,81,38,30,0,0,0,0,79,77,77,0,76,55,81,68,70,79,80,67,68,76,381400,381400,381400,408900,422800,378500,378500,378500,378500,378500,332900,347100,347100,356200,353000,352500,348500,352300,354100,360900,364500,362200,358700
Max Gawn (MEL), MEL,RUC, ,139,97,117,112,151,168,127,148,121,121,132,137,0,154,131,152,120,130,121,139,145,142,135,503700,503700,503700,527700,534900,565000,608000,645100,669400,665700,649300,648400,648400,662400,672200,686100,681000,676800,660000,656200,660100,672300,679500
Mitch Hannan (MEL), MEL,MID, FWD,35,0,0,0,0,110,29,86,71,48,78,59,0,71,69,65,78,50,58,82,67,66,66,303800,303800,303800,303800,303800,303800,303800,300500,320200,316900,323900,319200,319200,326000,327000,330400,335900,331500,325100,322300,327800,335400,333800
James Harmes (MEL), MEL,MID, FWD,79,77,77,40,64,102,80,139,69,98,100,85,0,82,94,103,86,94,98,90,78,94,82,402600,402600,402600,399800,381500,362500,358500,372800,415900,432400,449600,454800,454800,451400,446200,450500,455300,458900,459200,461300,455600,449700,441800
Michael Hibberd (MEL), MEL,DEF, ,74,72,92,73,63,96,99,78,48,84,76,73,0,88,78,75,76,77,80,79,79,78,80,545200,545200,545200,506600,479400,455700,438600,436900,441200,422700,386900,386600,386600,388100,390200,392600,389000,385900,385900,387200,389000,389500,390300
Jesse Hogan (MEL), MEL,FWD, ,79,145,125,94,81,36,130,91,63,71,76,71,0,70,71,80,91,66,76,72,76,75,88,383200,383200,383200,437500,485700,492800,456400,445000,440100,448200,406300,394100,394100,384700,375700,373000,380400,383700,384200,376200,374800,373300,379400
Jayden Hunt (MEL), MEL,DEF, ,86,37,0,0,37,56,46,0,0,57,52,51,0,58,53,60,48,65,49,58,46,50,43,389600,389600,389600,389600,389600,359000,321800,298000,298000,298000,280000,275900,275900,273400,272000,275000,272700,276400,274200,277100,270700,266500,256700
Neville Jetta (MEL), MEL,DEF, ,53,59,51,37,80,78,70,55,53,65,64,67,0,76,67,69,71,61,64,72,73,59,68,372100,372100,372100,346100,320800,311900,316400,333900,334700,324000,310500,314300,314300,322000,328900,334900,337000,335800,332700,331000,335100,335800,334600
Dion Johnstone (MEL), MEL,MID, FWD,0,0,0,0,0,0,0,0,0,25,25,25,0,25,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Nathan Jones (MEL), MEL,MID, ,83,106,107,66,96,71,95,80,116,99,79,90,0,94,99,71,95,93,99,92,93,96,90,554900,554900,554900,539800,522800,506100,476000,466000,450500,459000,472300,464600,464600,456700,459900,453800,449800,444100,452500,457300,460800,462000,462000
Declan Keilty (MEL), MEL,DEF, ,0,0,0,0,0,0,0,0,0,25,25,25,0,25,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Jay Kennedy-Harris (MEL), MEL,MID, ,0,0,0,0,0,0,0,0,0,67,56,56,0,58,56,69,56,56,58,60,49,56,64,272100,272100,272100,272100,272100,272100,272100,272100,272100,272100,272100,278700,278700,279400,279900,286200,289900,292600,289600,289200,285800,282400,281700
Dean Kent (MEL), MEL,FWD, ,0,0,113,105,28,0,0,0,0,62,66,80,0,68,62,80,66,79,65,71,68,70,67,296900,296900,296900,296900,296900,329400,329400,329400,329400,329400,309000,318500,318500,328100,333400,337300,339200,348200,348100,350300,346900,346600,344700
Mitchell King (MEL), MEL,RUC, ,0,0,0,0,0,0,0,0,0,25,25,25,0,25,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Jake Lever (MEL), MEL,DEF, ,68,59,59,69,110,37,64,75,104,78,73,79,0,77,82,88,82,74,78,85,69,76,77,434300,434300,434300,401900,379900,387000,380900,373500,351700,365300,392500,389300,389300,386600,388600,394100,400300,401300,397600,396200,392900,389600,383700
Jordan Lewis (MEL), MEL,MID, ,90,83,103,42,0,66,94,100,69,68,61,70,0,74,79,77,66,79,65,81,63,75,71,479800,479800,479800,475700,452600,452600,426800,403100,410700,417400,388300,372500,372500,363600,365200,369400,369000,368700,363000,365500,360300,361000,357000
Corey Maynard (MEL), MEL,MID, ,55,0,0,0,0,0,0,0,0,64,64,64,0,64,64,64,64,64,64,64,64,64,64,237500,237500,237500,237500,237500,237500,237500,237500,237500,237500,255200,272100,272100,284400,293500,300100,304900,308400,311000,312800,314200,315200,316000
Oscar McDonald (MEL), MEL,DEF, ,41,63,34,74,82,55,68,35,58,57,69,63,0,65,63,52,69,55,56,66,66,50,51,383500,383500,383500,343100,329400,328100,335400,337600,317400,303700,293100,298400,298400,305900,308700,305800,305400,301600,300700,298600,302000,301800,295000
Tom McDonald (MEL), MEL,DEF, FWD,0,0,0,0,0,86,86,135,118,87,99,79,0,96,85,96,92,85,96,102,110,95,98,465800,465800,465800,465800,465800,465800,465800,465800,477600,500200,513400,493300,493300,482600,468600,466000,462300,459500,457500,460500,473900,483200,488200
Patrick McKenna (MEL), MEL,DEF, ,0,0,0,0,0,0,0,0,0,25,25,25,0,25,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Jake Melksham (MEL), MEL,FWD, ,52,95,49,48,66,85,50,96,160,81,71,89,0,93,91,69,71,83,81,112,88,97,87,357900,357900,357900,350400,344300,327000,329300,331300,345300,388800,456500,441000,441000,435100,439700,434100,420200,406500,401800,416700,429800,446500,447600
Alex Neal-Bullen (MEL), MEL,FWD, ,49,73,91,91,38,41,58,96,110,74,67,70,0,68,73,69,67,80,74,80,62,78,49,414900,414900,414900,399900,409000,400200,370000,332500,330100,358900,394900,382600,382600,371000,365200,360500,356600,356900,359300,366900,364400,364400,350500
Clayton Oliver (MEL), MEL,MID, ,123,146,75,128,104,89,124,143,88,113,107,100,0,117,108,110,100,110,118,119,101,110,112,612800,612800,612800,603700,601300,581100,570500,559900,568200,573500,555600,548700,548700,545400,543400,546400,541100,538000,539400,548900,551800,550300,546100
Cameron Pedersen (MEL), MEL,RUC, FWD,92,33,0,0,0,0,0,0,0,78,91,84,0,85,99,82,91,97,91,88,66,87,83,471700,471700,471700,471700,471700,471700,471700,471700,471700,471700,408000,410900,410900,416200,423600,428200,434200,437700,444200,447700,436400,426300,416700
Christian Petracca (MEL), MEL,MID, FWD,95,85,106,69,73,0,40,49,89,66,65,73,0,60,58,61,61,68,73,65,61,66,58,433300,433300,433300,446000,445100,439400,439400,403400,367300,347700,350200,346800,346800,341700,334900,324500,317300,316600,321400,326700,327500,324900,319900
Harrison Petty (MEL), MEL,DEF, ,0,0,0,0,0,0,0,0,0,24,23,24,0,24,23,24,24,23,24,24,23,24,24,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117400,117400,117500,117600,117600,117600,117600,117600,117600,117600,117600,117600
Christian Salem (MEL), MEL,DEF, ,53,44,102,89,74,75,0,115,62,86,88,91,0,84,72,82,83,81,86,77,96,72,82,437100,437100,437100,409900,407400,419400,414600,414600,421000,420000,415200,421500,421500,425200,420900,413700,408000,407800,409500,408000,413700,411500,412200
Joel Smith (MEL), MEL,DEF, MID,0,0,0,0,0,0,0,0,0,38,35,35,0,35,31,35,35,35,38,35,35,35,35,152500,152500,152500,152500,152500,152500,152500,152500,152500,152500,152500,159600,159600,163400,164400,165200,165800,168000,170900,173100,174600,174400,174200
Timothy Smith (MEL), MEL,FWD, ,0,0,0,0,0,0,0,0,91,47,47,47,0,47,47,47,47,49,47,47,47,47,47,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,173100,189300,189300,201200,209900,216200,220800,225100,228200,230500,231300,231900,232300
Charlie Spargo (MEL), MEL,FWD, MID,0,0,0,0,0,81,78,49,60,67,67,67,0,67,70,67,67,67,67,62,67,67,67,117300,117300,117300,117300,117300,117300,117300,117300,178700,214000,258100,278300,278300,293000,305100,313900,320300,323700,326200,325700,325400,325100,327200
Billy Stretch (MEL), MEL,MID, ,0,0,0,0,57,0,0,0,0,58,62,56,0,60,54,51,62,60,58,60,51,67,66,392800,392800,392800,392800,392800,392800,392800,392800,392800,392800,365900,345900,345900,332100,318500,306300,298200,295000,295800,295500,291300,292200,295500
Dom Tyson (MEL), MEL,MID, ,0,98,82,0,75,58,77,68,0,69,72,78,0,84,73,71,74,65,70,75,71,80,66,447100,447100,447100,447100,447100,444100,422400,403500,385600,385600,368800,367100,367100,372600,377000,377100,372800,366000,360700,357200,357400,361900,361200
Aaron Vandenberg (MEL), MEL,FWD, ,0,0,0,0,0,0,0,0,0,67,86,64,0,67,57,80,86,71,69,91,67,72,72,244400,244400,244400,244400,244400,244400,244400,244400,244400,244400,244400,275400,275400,298000,301600,311400,327000,344600,352600,360700,364800,369100,363800
Bernie Vince (MEL), MEL,DEF, ,75,70,100,51,101,67,88,36,67,61,61,82,0,74,71,66,76,71,60,63,73,78,74,407100,407100,407100,408500,400000,408100,397800,406000,382100,364400,332200,333700,333700,340600,350200,350000,350700,351200,348900,341500,336900,341600,350000
Jack Viney (MEL), MEL,MID, ,0,0,0,0,0,0,0,0,68,79,68,71,0,62,78,79,76,72,81,66,66,82,74,496900,496900,496900,496900,496900,496900,496900,496900,496900,496900,459000,432600,432600,405700,390500,383000,383800,381700,381000,376100,369800,365600,366100
Josh Wagner (MEL), MEL,DEF, ,65,72,85,44,59,0,0,0,0,75,58,65,0,65,60,65,58,65,69,65,64,64,65,315200,315200,315200,330700,333800,330500,330500,330500,330500,330500,320100,322200,322200,319300,318000,317000,313200,312700,314100,318200,320800,320400,320200
Sam Weideman (MEL), MEL,FWD, ,0,0,0,0,64,31,48,28,0,42,38,38,0,38,34,33,38,30,42,35,38,38,38,175300,175300,175300,175300,175300,175300,175300,192500,188500,188500,187200,189400,189400,189200,187300,183700,181100,177400,178600,178200,181500,182100,183900
Paul Ahern (NTH), NTH,FWD, MID,0,0,0,0,0,0,0,0,0,25,25,25,0,25,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Jed Anderson (NTH), NTH,FWD, ,51,86,58,108,64,96,87,111,113,94,100,91,0,100,103,91,104,94,98,100,100,75,85,258600,258600,258600,277100,317300,337200,367700,380000,409100,437600,474200,473600,473600,475800,478700,480900,484300,482700,484700,484400,486800,478300,465400
Shaun Atley (NTH), NTH,FWD, ,54,67,70,128,93,46,59,68,65,64,65,69,0,63,65,60,61,59,63,60,63,64,68,373800,373800,373800,359900,384000,413800,423500,398900,368800,355100,340300,336900,336900,334000,331900,326400,321400,315100,311900,309100,308800,309100,312800
Ben Brown (NTH), NTH,FWD, ,21,116,96,167,105,65,97,62,128,102,100,92,0,82,90,106,82,82,104,112,82,92,81,423300,423300,423300,414900,475800,516000,529900,507800,471300,472400,494500,492500,492500,482000,470000,467400,465500,460500,456000,466100,473500,473600,459700
Ryan Clarke (NTH), NTH,DEF, ,80,24,73,56,75,73,92,59,74,75,88,75,0,67,73,73,68,97,76,88,67,82,63,369100,369100,369100,350100,326500,332300,335400,353200,358200,362000,366800,374100,374100,375900,370500,365700,362600,371100,378600,393000,390200,390800,380100
Ben Cunnington (NTH), NTH,MID, ,97,68,84,112,135,96,72,143,83,109,111,99,0,115,106,88,106,107,106,101,115,106,112,500800,500800,500800,479000,471200,496000,517900,515100,515400,509500,516300,519500,519500,524500,526000,522200,515300,510800,515400,516600,521100,524300,531600
Luke Davies-Uniacke (NTH), NTH,MID, ,25,77,23,37,0,32,0,0,0,39,39,39,0,39,39,35,39,39,39,39,39,39,49,189300,189300,189300,194900,205000,205000,191700,191700,191700,191700,186600,188600,188600,190000,191000,189900,189200,188700,190000,191000,191800,192400,197200
Majak Daw (NTH), NTH,RUC, FWD,0,0,75,60,86,84,0,80,60,71,74,80,0,76,92,56,65,66,74,74,76,74,74,327300,327300,327300,327300,327300,340500,353000,353000,369700,370000,357800,361700,361700,366800,378600,376500,370100,353800,350000,351100,356500,360400,363200
Trent Dumont (NTH), NTH,MID, ,87,71,76,87,63,49,99,73,85,67,85,71,0,72,80,72,63,91,86,85,72,75,72,412300,412300,412300,407300,405000,400000,382900,375000,372800,387000,385600,381200,381200,380300,377300,375600,370300,371400,378400,393300,395700,392600,384500
Sam Durdin (NTH), NTH,DEF, ,0,0,0,0,0,0,0,0,0,52,64,52,0,52,58,52,50,44,52,64,52,52,47,292800,292800,292800,292800,292800,292800,292800,292800,292800,292800,292800,288900,288900,286000,281200,277700,274300,265500,259100,260600,265300,268700,263700
Taylor Garner (NTH), NTH,FWD, ,0,0,0,0,0,0,0,0,0,78,92,89,0,86,97,91,84,88,84,92,86,90,79,368400,368400,368400,368400,368400,368400,368400,368400,368400,368400,368400,384700,384700,400200,413800,424600,431600,432700,430300,432200,432700,435700,432100
Todd Goldstein (NTH), NTH,RUC, ,105,123,57,76,77,88,77,69,112,81,89,86,0,79,92,80,89,86,84,87,79,77,92,521400,521400,521400,510200,490600,455900,442700,432700,420800,422500,436600,433100,433100,429700,428600,425100,427000,425700,426500,426200,422900,417400,415600
Billy Hartung (NTH), NTH,MID, ,74,84,82,95,65,61,64,56,54,51,55,59,0,56,59,65,53,50,68,57,56,46,72,402600,402600,402600,402900,413900,413800,402900,380200,358800,339700,305200,296600,296600,292500,291300,293100,293100,289100,287500,288100,291200,283600,284800
Kyron Hayden (NTH), NTH,MID, ,0,0,0,0,0,0,0,0,0,24,23,24,0,24,23,24,24,23,24,24,23,24,24,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117400,117400,117500,117600,117600,117600,117600,117600,117600,117600,117600,117600
Mitchell Hibberd (NTH), NTH,DEF, ,0,0,0,0,0,0,0,0,0,48,39,39,0,39,39,42,39,39,34,39,39,39,39,169300,169300,169300,169300,169300,169300,169300,169300,169300,169300,169300,179900,179900,183600,186300,189600,192100,193900,191600,189900,188700,190000,191000
Shaun Higgins (NTH), NTH,MID, ,96,120,88,122,62,0,123,103,76,98,98,107,0,95,91,106,99,93,107,102,95,96,97,505000,505000,505000,506700,521300,506400,506400,508500,500300,500200,478600,484900,484900,488100,487300,486300,487300,488900,490600,493100,495900,493000,488700
Nathan Hrovat (NTH), NTH,FWD, ,18,54,42,0,0,0,0,0,0,47,47,44,0,50,48,54,46,46,42,45,50,49,51,368400,368400,368400,321300,321300,321300,321300,321300,321300,321300,278800,265200,265200,256600,250800,251000,249400,247300,240500,235000,232800,234300,238000
Ben Jacobs (NTH), NTH,MID, ,29,104,85,56,69,65,106,63,96,84,72,84,0,91,81,65,76,80,69,72,91,70,97,200100,200100,200100,244500,290100,308200,311400,335600,349800,373800,391200,392900,392900,397200,404400,401200,392100,385000,381600,377400,379200,380900,393400
Tom Jeffries (NTH), NTH,RUC, ,0,0,0,0,0,0,0,0,0,21,20,21,0,21,20,21,21,20,21,21,20,21,21,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102500,102500,102600,102700,102700,102700,102700,102700,102700,102700,102700,102700
Oscar Junker (NTH), NTH,MID, ,0,0,0,0,0,0,0,0,0,25,25,25,0,25,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Nick Larkey (NTH), NTH,FWD, ,0,0,0,0,0,0,0,0,0,10,10,10,0,10,8,10,10,12,10,10,10,10,10,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,103900,103900,99700,99700,99700,99700,99700,99700,99700,99700,99700,99700
Jamie Macmillan (NTH), NTH,DEF, ,98,69,72,89,95,36,73,134,54,84,83,84,0,80,66,76,74,79,79,83,80,72,86,424600,424600,424600,418600,411500,418300,405700,388500,392500,403200,402500,406100,406100,406800,399800,391200,382200,381400,382100,386700,390500,390100,391200
